run_id,step,profit,stockout_rate,pricing_accuracy,action_correctness,customer_satisfaction,created_at,date,time,timestamp
continuous_simulation_20251009_093820_initial,1,3826.67,0.0,0.7,0.0,3.06,2025-01-01,2025-01-01,00:00:00,472
continuous_simulation_20251009_093820_initial,1,11922.37,0.6666666666666666,0.8,1.0,3.02,2025-01-01,2025-01-01,00:00:00,473
continuous_simulation_20251009_093820_initial,1,12339.65,1.5,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,474
continuous_simulation_20251009_093820_initial,1,12387.47,0.8571428571428571,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,475
continuous_simulation_20251009_093820_initial,1,12387.47,0.6666666666666666,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,476
continuous_simulation_20251009_093820_initial,2,3826.67,0.0,0.7,0.0,3.06,2025-01-01,2025-01-01,00:00:00,477
continuous_simulation_20251009_093820_initial,2,11922.37,0.6666666666666666,0.8,1.0,3.02,2025-01-01,2025-01-01,00:00:00,478
continuous_simulation_20251009_093820_initial,2,12339.65,1.5,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,479
continuous_simulation_20251009_093820_initial,2,12387.47,0.8571428571428571,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,480
continuous_simulation_20251009_093820_initial,2,12387.47,0.6666666666666666,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,481
continuous_simulation_20251009_093820_initial,3,3826.67,0.0,0.8,0.3333333333333333,3.06,2025-01-01,2025-01-01,00:00:00,482
continuous_simulation_20251009_093820_initial,3,11922.37,0.6666666666666666,0.8,1.0,3.02,2025-01-01,2025-01-01,00:00:00,483
continuous_simulation_20251009_093820_initial,3,12339.65,1.5,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,484
continuous_simulation_20251009_093820_initial,3,12387.47,0.8571428571428571,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,485
continuous_simulation_20251009_093820_initial,3,12387.47,0.6666666666666666,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,486
continuous_simulation_20251009_093820_initial,4,3791.67,0.0,0.8,0.6666666666666666,3.06,2025-01-01,2025-01-01,00:00:00,487
continuous_simulation_20251009_093820_initial,4,11922.37,0.6666666666666666,0.8,1.0,3.02,2025-01-01,2025-01-01,00:00:00,488
continuous_simulation_20251009_093820_initial,4,12339.65,1.5,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,489
continuous_simulation_20251009_093820_initial,4,12387.47,0.8571428571428571,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,490
continuous_simulation_20251009_093820_initial,4,12387.47,0.6666666666666666,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,491
continuous_simulation_20251009_093820_initial,6,277.53,0.0,0.8,1.0,3.03,2025-01-01,2025-01-01,00:00:00,492
continuous_simulation_20251009_093820_initial,6,11922.37,1.0,0.8,1.0,3.01,2025-01-01,2025-01-01,00:00:00,493
continuous_simulation_20251009_093820_initial,6,12339.65,0.8571428571428571,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,494
continuous_simulation_20251009_093820_initial,6,12387.47,0.6666666666666666,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,495
continuous_simulation_20251009_093820_initial,6,12387.47,1.0,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,496
continuous_simulation_20251009_093820_initial,8,11922.37,0.0,0.8,1.0,3.03,2025-01-01,2025-01-01,00:00:00,497
continuous_simulation_20251009_093820_initial,8,12339.65,1.0,0.8,1.0,3.01,2025-01-01,2025-01-01,00:00:00,498
continuous_simulation_20251009_093820_initial,8,12387.47,0.8571428571428571,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,499
continuous_simulation_20251009_093820_initial,8,12387.47,0.6666666666666666,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,500
continuous_simulation_20251009_093820_initial,8,12387.47,1.0,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,501
continuous_simulation_20251009_093820_initial,9,11922.37,0.0,0.8,1.0,3.03,2025-01-01,2025-01-01,00:00:00,502
continuous_simulation_20251009_093820_initial,9,12339.65,1.0,0.8,1.0,3.01,2025-01-01,2025-01-01,00:00:00,503
continuous_simulation_20251009_093820_initial,9,12387.47,0.8571428571428571,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,504
continuous_simulation_20251009_093820_initial,9,12387.47,0.6666666666666666,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,505
continuous_simulation_20251009_093820_initial,9,12387.47,1.0,0.8,1.0,3.0,2025-01-01,2025-01-01,00:00:00,506
continuous_simulation_20251009_095122_day1,1,3850.0,0.0,0.7,0.0,3.33,2025-01-01,2025-01-01,00:00:00,507
continuous_simulation_20251009_095122_day1,3,3850.0,0.0,0.8,0.2222222222222222,3.33,2025-01-01,2025-01-01,00:00:00,508
continuous_simulation_20251009_095122_day1,4,3826.67,0.0,0.8,0.2222222222222222,3.33,2025-01-01,2025-01-01,00:00:00,509
continuous_simulation_20251009_095122_day1,5,3826.67,0.0,0.8,0.2222222222222222,3.33,2025-01-01,2025-01-01,00:00:00,510
continuous_simulation_20251009_095122_day1,6,104.96,0.0,0.8,0.5555555555555556,3.31,2025-01-01,2025-01-01,00:00:00,511
continuous_simulation_20251009_095122_day1,7,104.96,0.0,0.8,0.6666666666666666,3.31,2025-01-01,2025-01-01,00:00:00,512
continuous_simulation_20251009_095122_day1,8,11758.92,0.0,0.8,0.7777777777777778,3.31,2025-01-01,2025-01-01,00:00:00,513
continuous_simulation_20251009_095122_day1,9,11758.92,0.0,0.8,0.7777777777777778,3.31,2025-01-01,2025-01-01,00:00:00,514
continuous_simulation_20251009_095122_day2,1,11758.92,0.0,0.8,0.7777777777777778,3.29,2025-01-01,2025-01-01,00:00:00,515
continuous_simulation_20251009_095122_day2,2,11758.92,0.0,0.8,0.7777777777777778,3.29,2025-01-01,2025-01-01,00:00:00,516
continuous_simulation_20251009_095122_day2,3,11758.92,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,517
continuous_simulation_20251009_095122_day2,4,11758.92,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,518
continuous_simulation_20251009_095122_day2,5,11758.92,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,519
continuous_simulation_20251009_095122_day2,6,11758.92,0.0,0.8,1.0,3.28,2025-01-01,2025-01-01,00:00:00,520
continuous_simulation_20251009_095122_day2,7,11758.92,0.0,0.8,1.0,3.28,2025-01-01,2025-01-01,00:00:00,521
continuous_simulation_20251009_095122_day2,8,12255.0,0.0,0.8,1.0,3.28,2025-01-01,2025-01-01,00:00:00,522
continuous_simulation_20251009_095122_day2,9,12255.0,0.0,0.8,1.0,3.28,2025-01-01,2025-01-01,00:00:00,523
continuous_simulation_20251009_095122_day3,1,12255.0,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,524
continuous_simulation_20251009_095122_day3,2,12255.0,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,525
continuous_simulation_20251009_095122_day3,3,12255.0,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,526
continuous_simulation_20251009_095122_day3,4,12255.0,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,527
continuous_simulation_20251009_095122_day3,5,12255.0,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,528
continuous_simulation_20251009_095122_day3,6,12255.0,0.0,0.8,1.0,3.25,2025-01-01,2025-01-01,00:00:00,529
continuous_simulation_20251009_095122_day3,7,12255.0,0.0,0.8,1.0,3.25,2025-01-01,2025-01-01,00:00:00,530
continuous_simulation_20251009_095122_day3,8,12626.05,0.0,0.8,1.0,3.25,2025-01-01,2025-01-01,00:00:00,531
continuous_simulation_20251009_095122_day3,9,12626.05,0.0,0.8,1.0,3.25,2025-01-01,2025-01-01,00:00:00,532
continuous_simulation_20251009_095122_day4,1,12626.05,0.25,0.8,1.0,3.23,2025-01-01,2025-01-01,00:00:00,533
continuous_simulation_20251009_095122_day4,2,12626.05,0.25,0.8,1.0,3.23,2025-01-01,2025-01-01,00:00:00,534
continuous_simulation_20251009_095122_day4,3,12626.05,0.25,0.8,1.0,3.23,2025-01-01,2025-01-01,00:00:00,535
continuous_simulation_20251009_095122_day4,4,12626.05,0.25,0.8,1.0,3.23,2025-01-01,2025-01-01,00:00:00,536
continuous_simulation_20251009_095122_day4,5,12626.05,0.25,0.8,1.0,3.23,2025-01-01,2025-01-01,00:00:00,537
continuous_simulation_20251009_095122_day4,6,12626.05,0.2,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,538
continuous_simulation_20251009_095122_day4,7,12626.05,0.2,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,539
continuous_simulation_20251009_095122_day4,8,13125.47,0.2,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,540
continuous_simulation_20251009_095122_day4,9,13125.47,0.2,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,541
continuous_simulation_20251009_095122_day5,1,13125.47,0.2,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,542
continuous_simulation_20251009_095122_day5,2,13125.47,0.2,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,543
continuous_simulation_20251009_095122_day5,3,13125.47,0.2,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,544
continuous_simulation_20251009_095122_day5,4,13125.47,0.2,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,545
continuous_simulation_20251009_095122_day5,5,13125.47,0.2,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,546
continuous_simulation_20251009_095122_day5,6,13125.47,0.3333333333333333,0.8,1.0,3.2,2025-01-01,2025-01-01,00:00:00,547
continuous_simulation_20251009_095122_day5,7,13125.47,0.3333333333333333,0.8,1.0,3.2,2025-01-01,2025-01-01,00:00:00,548
continuous_simulation_20251009_095122_day5,8,13319.67,0.3333333333333333,0.8,1.0,3.2,2025-01-01,2025-01-01,00:00:00,549
continuous_simulation_20251009_095122_day5,9,13319.67,0.3333333333333333,0.8,1.0,3.2,2025-01-01,2025-01-01,00:00:00,550
continuous_simulation_20251009_095122_initial,1,3850.0,0.0,0.7,0.0,3.33,2025-01-01,2025-01-01,00:00:00,551
continuous_simulation_20251009_095122_initial,1,11758.92,0.0,0.8,0.7777777777777778,3.29,2025-01-01,2025-01-01,00:00:00,552
continuous_simulation_20251009_095122_initial,1,12255.0,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,553
continuous_simulation_20251009_095122_initial,1,12626.05,0.25,0.8,1.0,3.23,2025-01-01,2025-01-01,00:00:00,554
continuous_simulation_20251009_095122_initial,1,13125.47,0.2,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,555
continuous_simulation_20251009_095122_initial,2,3850.0,0.0,0.7,0.0,3.33,2025-01-01,2025-01-01,00:00:00,556
continuous_simulation_20251009_095122_initial,2,11758.92,0.0,0.8,0.7777777777777778,3.29,2025-01-01,2025-01-01,00:00:00,557
continuous_simulation_20251009_095122_initial,2,12255.0,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,558
continuous_simulation_20251009_095122_initial,2,12626.05,0.25,0.8,1.0,3.23,2025-01-01,2025-01-01,00:00:00,559
continuous_simulation_20251009_095122_initial,2,13125.47,0.2,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,560
continuous_simulation_20251009_095122_initial,3,3850.0,0.0,0.8,0.2222222222222222,3.33,2025-01-01,2025-01-01,00:00:00,561
continuous_simulation_20251009_095122_initial,3,11758.92,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,562
continuous_simulation_20251009_095122_initial,3,12255.0,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,563
continuous_simulation_20251009_095122_initial,3,12626.05,0.25,0.8,1.0,3.23,2025-01-01,2025-01-01,00:00:00,564
continuous_simulation_20251009_095122_initial,3,13125.47,0.2,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,565
continuous_simulation_20251009_095122_initial,4,3826.67,0.0,0.8,0.2222222222222222,3.33,2025-01-01,2025-01-01,00:00:00,566
continuous_simulation_20251009_095122_initial,4,11758.92,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,567
continuous_simulation_20251009_095122_initial,4,12255.0,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,568
